"State","Year","under19_pop_prct","white_pop_prct","Income","income_adj","educ_spending","governor","house","senate"
"OK",2006,0.278586234624063,0.799526166567893,38840,46219.6,5325.416016,-1,1,-1
"OK",2007,0.278406944407375,0.797308954093291,43220,50135.2,5527.737305,-1,1,0
"OK",2008,0.278298631552782,0.79515537850343,46110,51182.1,5601.934082,-1,1,0
"OK",2009,0.278300191630451,0.792661984757793,45880,51385.6,5649.786621,-1,1,1
"OK",2010,0.277315566402053,0.789978786918103,43100,47410,5715.586426,-1,1,1
"OK",2011,0.275627121784806,0.787962344844589,48460,51852.2,5048.349609,1,1,1
"OK",2012,0.273859632859836,0.786298311465287,48410,50830.5,5034.701172,1,1,1
"OK",2013,0.273179221294223,0.78412307232352,44970,46319.1,5072.384766,1,1,1
"OR",1997,0.278930548283908,0.933230235661908,37250,55875,5079.017578,-1,1,1
"OR",1998,0.27843674877679,0.93131230333407,39070,57432.9,5376.109863,-1,1,1
"OR",1999,0.277208413463876,0.929378560204788,40620,58492.8,5551.261719,-1,1,1
"OR",2000,0.275641541495661,0.926769567555022,42500,59075,5599.95459,-1,1,1
"OR",2001,0.27307791346844,0.924697305631561,41270,56127.2,5781.144531,-1,1,1
"OR",2002,0.270140182340645,0.922769070855098,41800,55594,5985.666992,-1,1,1
"OR",2003,0.267614710140679,0.921034026277451,41640,54132,5847.004883,-1,1,0
"OR",2004,0.264992241129828,0.919448667768793,40990,52057.3,5707.340332,-1,1,0
"OR",2005,0.262590356143941,0.917476244062745,44160,54316.8,5926.960449,-1,1,-1
"OR",2006,0.260641921848231,0.915418715333613,47090,56037.1,6043.916992,-1,1,-1
"OR",2007,0.259059637864323,0.913291820878746,50240,58278.4,6184.766113,-1,-1,-1
"OR",2008,0.257659838227443,0.911283269669397,51730,57420.3,6483.239746,-1,-1,-1
"OR",2009,0.255445307987187,0.909083915349472,49100,54992,6583.25293,-1,-1,-1
"OR",2010,0.252920984049213,0.907009293311698,50600,55660,6405.416992,-1,-1,-1
"OR",2011,0.249509560344997,0.904695875761486,51530,55137.1,6351.570801,-1,0,-1
"OR",2012,0.246321557752871,0.902923595043961,51780,54369,6237.363281,-1,0,-1
"OR",2013,0.243486498806364,0.901533932207987,52655,54234.65,6181.430176,-1,-1,-1
"PA",1997,0.267564177865316,0.879601129032548,37520,56280,5257.625977,1,1,1
"PA",1998,0.267919637239998,0.877488716013298,39020,57359.4,5943.747559,1,1,1
"PA",1999,0.267099566570082,0.875306073441318,37760,54374.4,6168.168945,1,1,1
"PA",2000,0.265968575987981,0.872848501889382,42180,58630.2,6210.307617,1,1,1
"PA",2001,0.264816159401966,0.870616319903211,43500,59160,6017.803223,1,1,1
"PA",2002,0.263350972031455,0.86815782070453,42500,56525,5878.052734,1,1,1
"PA",2003,0.261804245418338,0.86562529647284,42930,55809,6555.429199,-1,1,1
"PA",2004,0.260696839394195,0.862838922667029,44110,56019.7,7172.241699,-1,1,1
"PA",2005,0.259154264380935,0.860026714880895,46300,56949,7375.625488,-1,1,1
"PA",2006,0.257620989977547,0.857191489375307,48480,57691.2,7460.135254,-1,1,1
"PA",2007,0.256120354630877,0.854448330965047,48440,56190.4,7543.267578,-1,-1,1
"PA",2008,0.254419242825547,0.851796323980944,51400,57054,7709.971191,-1,-1,1
"PA",2009,0.252370793135914,0.849318828710324,48170,53950.4,7857.234863,-1,-1,1
"PA",2010,0.249585482363529,0.84712001107688,48310,53141,8131.084473,-1,-1,1
"PA",2011,0.246803440972586,0.844733506645122,49910,53403.7,8055.299805,1,1,1
"PA",2012,0.244005420800528,0.842407581726745,51900,54495,7956.600098,1,1,1
"PA",2013,0.241491028433955,0.839982815068108,54555,56191.65,8634.429688,1,1,1
"RI",1997,0.265749454090445,0.915613452147699,34800,52200,6058.276367,1,-1,-1
"RI",1998,0.265701082766412,0.912230460018135,40690,59814.3,6327.882324,1,-1,-1
"RI",1999,0.269593868523897,0.908674723808682,42720,61516.8,6474.162109,1,-1,-1
"RI",2000,0.269268415299714,0.904755738535307,42200,58658,6669.40332,1,-1,-1
"RI",2001,0.267756838721761,0.901788974423493,45720,62179.2,7041.527832,1,-1,-1
"RI",2002,0.266547216450359,0.898364438857593,42420,56418.6,7452.538574,1,-1,-1
"RI",2003,0.265020880353799,0.895017650759515,44710,58123,7881.681641,1,-1,-1
"RI",2004,0.263638131770675,0.89186369731774,47940,60883.8,8301.959961,1,-1,-1
"RI",2005,0.260926889380813,0.888850808490555,49480,60860.4,8394.254883,1,-1,-1
"RI",2006,0.258665256947632,0.886442992918796,53740,63950.6,8570.383789,1,-1,-1
"RI",2007,0.256320018159205,0.883687453597083,54210,62883.6,9094.788086,1,-1,-1
"RI",2008,0.254152831792895,0.880927352813215,53240,59096.4,9300.320313,1,-1,-1
"RI",2009,0.251495283994814,0.878054868523204,51630,57825.6,9479.735352,1,-1,-1
"RI",2010,0.247805654679167,0.875320576986391,51620,56782,9573.235352,1,-1,-1
"RI",2011,0.244375498861575,0.87173432518799,49030,52462.1,9560.726563,0,-1,-1
"RI",2012,0.241123588473964,0.869189974407868,56070,58873.5,9588.664063,0,-1,-1
"RI",2013,0.237664217249671,0.866378031639277,57065,58776.95,9803.024414,0,-1,-1
"SC",1997,0.289787848576675,0.685393616492076,34260,51390,4192.855469,1,1,-1
"SC",1998,0.287843418422218,0.686251015823241,33270,48906.9,4409.773926,1,1,-1
"SC",1999,0.28489499285729,0.686807397421982,36460,52502.4,4675.480957,-1,1,-1
"SC",2000,0.282702275693966,0.686290247831693,37570,52222.3,4977.996582,-1,1,-1
"SC",2001,0.280583862956781,0.686218310231624,37740,51326.4,5251.996582,-1,1,1
"SC",2002,0.278779978066091,0.686677889232544,37810,50287.3,5555.580078,-1,1,1
"SC",2003,0.277076074314682,0.686851808436842,38480,50024,5610.972168,1,1,1
"SC",2004,0.275090888667823,0.687429424584313,38690,49136.3,5623.299316,1,1,1
"SC",2005,0.273306792501434,0.688199711953913,40230,49482.9,5764.625977,1,1,1
"SC",2006,0.271284191482629,0.689182066281813,39620,47147.8,5885.487305,1,1,1
"SC",2007,0.270113251022139,0.69050428544748,44210,51283.6,6036.14209,1,1,1
"SC",2008,0.268714523042193,0.691018053449374,42160,46797.6,6362.450684,1,1,1
"SC",2009,0.266988709053324,0.691691620158471,41100,46032,6386.239258,1,1,1
"SC",2010,0.263669876645104,0.691486348513444,41700,45870,6205.860352,1,1,1
"SC",2011,0.259902088915354,0.691527857270365,40080,42885.6,5992.800293,1,1,1
"SC",2012,0.256714251251867,0.691488915184232,44400,46620,5942.912109,1,1,1
"SC",2013,0.253754974727544,0.691540654229148,43655,44964.65,6020.293457,1,1,1
"SD",1997,0.308446527452121,0.908608038182104,29690,44535,3991.773682,1,1,1
"SD",1998,0.307358141056057,0.906693581464176,32790,48201.3,4068.648926,1,1,1
"SD",1999,0.304721939414615,0.903766197768692,35830,51595.2,4262.922852,1,1,1
"SD",2000,0.301125629098068,0.898575632008721,36480,50707.2,4438.651367,1,1,1
"SD",2001,0.298945079765479,0.896322027726618,39670,53951.2,4603.729004,1,1,1
"SD",2002,0.294827767690324,0.89407515591695,37870,50367.1,4796.945801,1,1,1
"SD",2003,0.291548441921153,0.891801934979554,39520,51376,4913.949219,1,1,1
"SD",2004,0.288330936297696,0.889724245712595,41110,52209.7,4981.339844,1,1,1
"SD",2005,0.285324303378625,0.88778364214764,43150,53074.5,5039.826172,1,1,1
"SD",2006,0.28299828998267,0.885799193648288,45430,54061.7,5040.779785,1,1,1
"SD",2007,0.281732592408255,0.883608737997759,46420,53847.2,5027.229492,1,1,1
"SD",2008,0.280415805306811,0.881738003113409,51600,57276,5184.759277,1,1,1
"SD",2009,0.279066050278354,0.879148819119107,45830,51329.6,5256.469727,1,1,1
"SD",2010,0.278665124496732,0.877354606783424,45350,49885,5354.097656,1,1,1
"SD",2011,0.277771774171027,0.87503202485736,47220,50525.4,5289.083984,1,1,1
"SD",2012,0.275862979056248,0.870770880770089,49420,51891,5060.618652,1,1,1
"SD",2013,0.275048794039292,0.868799832841831,53930,55547.9,5029.15332,1,1,1
"TN",1997,0.275515694643235,0.822774921520874,30640,45960,3852,1,-1,-1
"TN",1998,0.274892213617664,0.821507546168837,34090,50112.3,3984.472168,1,-1,-1
"TN",1999,0.274689973195978,0.82028163908528,36520,52588.8,4126.578125,1,-1,-1
"TN",2000,0.273960726326104,0.818294344444388,34100,47399,4427.29541,1,-1,-1
"TN",2001,0.272258989157836,0.8166938484441,35780,48660.8,4473.605469,1,-1,-1
"TN",2002,0.271027989008816,0.815021365036565,37030,49249.9,4546.414551,1,-1,-1
"TN",2003,0.270576413879242,0.813559156826519,37520,48776,4643.935547,-1,-1,-1
"TN",2004,0.26973684989652,0.811929805209405,38070,48348.9,4716.516113,-1,-1,-1
"TN",2005,0.269077226272426,0.810578667503915,39410,48474.3,4818.615234,-1,-1,1
"TN",2006,0.268456531257729,0.809114359132869,40690,48421.1,4795.749512,-1,-1,1
"TN",2007,0.267609627174258,0.808332039288654,41200,47792,4860.150879,-1,-1,0
"TN",2008,0.267371235860743,0.807741959029108,39700,44067,5096.93457,-1,-1,0
"TN",2009,0.265582929578867,0.806639022178652,40520,45382.4,5308.373535,-1,-1,1
"TN",2010,0.263259972643353,0.805401970100283,38590,42449,5413.679688,-1,1,1
"TN",2011,0.26017475998513,0.803812641119149,42280,45239.6,5530.253906,1,1,1
"TN",2012,0.257555356468292,0.80208178065411,43000,45150,5307.383301,1,1,1
"TN",2013,0.255515264060705,0.800803622846971,42930,44217.9,5226.244141,1,1,1
"TX",1997,0.316269338531899,0.846359508816398,35080,52620,4341.945801,1,-1,1
"TX",1998,0.316561388396228,0.845485640081615,35780,52596.6,4538.526367,1,-1,1
"TX",1999,0.315610398176496,0.84436361708358,38690,55713.6,4688.557129,1,-1,1
"TX",2000,0.313619294498283,0.842687094114784,38610,53667.9,5020.259277,1,-1,1
"TX",2001,0.311961065726212,0.840635495319758,40860,55569.6,5156.778809,1,-1,1
"TX",2002,0.310326286028448,0.838726897821955,40150,53399.5,5314.412109,1,-1,1
"TX",2003,0.309096469867751,0.83704769444378,39270,51051,5449.042969,1,1,1
"TX",2004,0.307840980604512,0.835305652762793,41400,52578,5546.827637,1,1,1
"TX",2005,0.306363698185316,0.833288897421443,41420,50946.6,5451.114746,1,1,1
"TX",2006,0.305953831361694,0.828223880737582,43310,51538.9,5446.616211,1,1,1
"TX",2007,0.305340474605072,0.826381128251057,46050,53418,5535.186523,1,1,1
"TX",2008,0.304817109388816,0.824298278512779,46490,51603.9,5777.185547,1,1,1
"TX",2009,0.304156184716077,0.821993647951047,47480,53177.6,5827.624023,1,1,1
"TX",2010,0.302412794943786,0.81989710708407,47270,51997,5999.240723,1,1,1
"TX",2011,0.299785940130382,0.818319839220945,49050,52483.5,5815.481934,1,1,1
"TX",2012,0.296852561490489,0.816192317569976,51930,54526.5,5437.475586,1,1,1
"TX",2013,0.294745566377619,0.813819883833493,52220,53786.6,5399.052734,1,1,1
"UT",1997,0.372294063923494,0.951696493605009,42780,64170,3413.328857,1,1,1
"UT",1998,0.370179043010951,0.950665755600288,44300,65121,3524.34082,1,1,1
"UT",1999,0.36680807921281,0.949627907103394,46050,66312,3665.532471,1,1,1
"UT",2000,0.362945989800856,0.947670351819691,47550,66094.5,3685.20874,1,1,1
"UT",2001,0.358752296149038,0.946270878809308,47340,64382.4,3819.232422,1,1,1
"UT",2002,0.354376154661769,0.94495002828182,47860,63653.8,3961.169678,1,1,1
"UT",2003,0.351430446622378,0.943946474293653,49280,64064,3933.183594,1,1,1
"UT",2004,0.349442450386829,0.942769343515519,50870,64604.9,3868.30957,1,1,1
"UT",2005,0.347682953177316,0.941467677956674,54810,67416.3,3863.612061,1,1,1
"UT",2006,0.347056650407225,0.940111035130768,54630,65009.7,3827.662109,1,1,1
"UT",2007,0.347881586575439,0.9384273905147,53530,62094.8,3831.42749,1,1,1
"UT",2008,0.348454710782346,0.936904179413743,62540,69419.4,4097.505371,1,1,1
"UT",2009,0.348712152840123,0.935229624799104,58490,65508.8,4180.576172,1,1,1
"UT",2010,0.347542924594247,0.933799271582643,56700,62370,3767.272949,1,1,1
"UT",2011,0.344309802784552,0.932825797758941,55490,59374.3,3972.933594,1,1,1
"UT",2012,0.341142681911771,0.931173434967363,58340,61257,3939.359619,1,1,1
"UT",2013,0.339310266285667,0.929977844038597,62010,63870.3,4070.455078,1,1,1
"VA",1997,0.273347485343415,0.761158838473065,42960,64440,4975.489746,1,-1,0
"VA",1998,0.274729680891731,0.757967708064347,43350,63724.5,5330.572266,1,0,1
"VA",1999,0.274129900199624,0.754578957608768,45690,65793.6,5432.63916,1,0,1
"VA",2000,0.273051501326308,0.751547640475402,47160,65552.4,5946.754883,1,1,1
"VA",2001,0.272418086225727,0.74939507071192,50240,68326.4,6102.477539,1,1,1
"VA",2002,0.271853372495994,0.74710633765677,49630,66007.9,6298.719727,-1,1,1
"VA",2003,0.27070370926908,0.744885317274643,54780,71214,6362.802246,-1,1,1
"VA",2004,0.269988729963916,0.742418476170729,51140,64947.8,6363.885254,-1,1,1
"VA",2005,0.268368987891814,0.739821739305447,51910,63849.3,6686.046387,-1,1,1
"VA",2006,0.266700591955015,0.736923202225777,57120,67972.8,6996.516602,-1,1,1
"VA",2007,0.265394400722487,0.734371177912527,59160,68625.6,7293.709961,-1,1,1
"VA",2008,0.26388537123144,0.731915992553006,61990,68808.9,7511.57666,-1,1,-1
"VA",2009,0.262031101180845,0.729532041448222,60500,67760,7520.175781,-1,1,-1
"VA",2010,0.259882630193381,0.727268682436866,60370,66407,7463.483887,1,1,-1
"VA",2011,0.257661654418413,0.725958705888234,62620,67003.4,7243.081543,1,1,-1
"VA",2012,0.255535193302937,0.724217478631852,64630,67861.5,7175.366211,1,1,1
"VA",2013,0.253349590368991,0.722410025559754,66765,68767.95,7234.891602,1,1,1
"VT",1997,0.27941577827302,0.982134455385532,35050,52575,5629.537598,-1,-1,-1
"VT",1998,0.276884693279326,0.981621076053936,39370,57873.9,6213.875488,-1,-1,-1
"VT",1999,0.274930831526602,0.981269524693104,41580,59875.2,6744.232422,-1,-1,-1
"VT",2000,0.272815107165471,0.978704697039786,39590,55030.1,7202.900879,-1,-1,-1
"VT",2001,0.271562812896608,0.977393858120325,40790,55474.4,7179.418457,-1,1,-1
"VT",2002,0.268681695431901,0.976350330331697,43000,57190,7251.902344,-1,1,-1
"VT",2003,0.265198476025236,0.975191710716702,43260,56238,8036.603027,1,1,-1
"VT",2004,0.261669247644857,0.974151503419796,47330,60109.1,8774.416016,1,1,-1
"VT",2005,0.257588757515514,0.972899881683475,50700,62361,9131.053711,1,-1,-1
"VT",2006,0.253488566236201,0.971462147531193,51980,61856.2,9313.338867,1,-1,-1
"VT",2007,0.250161592734983,0.970334300483896,47390,54972.4,9652.619141,1,-1,-1
"VT",2008,0.246948254508925,0.96946412006069,50710,56288.1,10015.78418,1,-1,-1
"VT",2009,0.242936731875093,0.96786899204087,52320,58598.4,10555.70898,1,-1,-1
"VT",2010,0.239821115583044,0.967533660659648,55930,61523,10934.58984,1,-1,-1
"VT",2011,0.237676800377642,0.965859127436612,51860,55490.2,10876.20605,-1,-1,-1
"VT",2012,0.234565318085259,0.965033781085786,55580,58359,11032.84473,-1,-1,-1
"VT",2013,0.231248303284841,0.963983328276457,60175,61980.25,11287.83594,-1,-1,-1
"WA",1997,0.286831465790457,0.886048311933554,44560,66840,4903.529297,-1,1,1
"WA",1998,0.287180378683858,0.882708774080251,47420,69707.4,5099.080078,-1,1,1
"WA",1999,0.28668851552161,0.87951231685267,45470,65476.8,5158.33252,-1,0,-1
"WA",2000,0.285292204803915,0.875823109740747,42530,59116.7,5278.878418,-1,0,-1
"WA",2001,0.282006247533714,0.872590641529961,42490,57786.4,5374.083984,-1,0,-1
"WA",2002,0.278882628876821,0.869432512897059,45180,60089.4,5500.242676,-1,-1,-1
"WA",2003,0.276347513112056,0.866490719784932,47510,61763,5567.215332,-1,-1,1
"WA",2004,0.27443395760721,0.863447244501019,49920,63398.4,5574.315918,-1,-1,1
"WA",2005,0.271422121824012,0.860282182185462,50650,62299.5,5626.068359,-1,-1,-1
"WA",2006,0.269030992097794,0.85673702935901,54720,65116.8,5643.013184,-1,-1,-1
"WA",2007,0.267672632125823,0.85339189892514,58080,67372.8,5801.685547,-1,-1,-1
"WA",2008,0.266109041269654,0.849911866863571,56630,62859.3,6164.07373,-1,-1,-1
"WA",2009,0.264552917422706,0.846635718191698,60390,67636.8,6398.146973,-1,-1,-1
"WA",2010,0.262436247095062,0.843805494132286,56160,61776,6238.196777,-1,-1,-1
"WA",2011,0.258919961497823,0.840434668541287,56850,60829.5,6182.22168,-1,-1,-1
"WA",2012,0.255927672349573,0.836930180955416,62190,65299.5,6223.938477,-1,-1,-1
"WA",2013,0.253741643613535,0.833667648623597,62015,63875.45,6150.148438,-1,-1,1
"WI",1997,0.287381273792002,0.917696834518467,39600,59400,5789.640137,1,1,-1
"WI",1998,0.287486843277576,0.916217727333818,41330,60755.1,5995.477051,1,1,1
"WI",1999,0.286965469054315,0.914099814239257,45670,65764.8,6160.904785,1,1,-1
"WI",2000,0.285444228776373,0.911530128680709,45090,62675.1,6241.476563,1,1,-1
"WI",2001,0.283995720231892,0.909609411051012,45350,61676,6445.126465,1,1,-1
"WI",2002,0.281452048625918,0.9076745558718,45900,61047,6692.499023,1,1,-1
"WI",2003,0.278641984974822,0.905928654222156,46270,60151,6829.869629,-1,1,1
"WI",2004,0.276327496460844,0.904343033565674,45730,58077.1,6926.842773,-1,1,1
"WI",2005,0.27352787493198,0.902573597688926,44650,54919.5,6999.363281,-1,1,1
"WI",2006,0.271345036578992,0.900757935010322,51690,61511.1,7024.470215,-1,1,1
"WI",2007,0.269625853825897,0.89888972557267,51280,59484.8,7052.540039,-1,1,-1
"WI",2008,0.267894180389421,0.897040345357451,51200,56832,7168.843262,-1,1,-1
"WI",2009,0.265970679791945,0.895215498872517,51240,57388.8,7377.737305,-1,-1,-1
"WI",2010,0.26373949450617,0.893460914949982,50350,55385,7527.354492,-1,-1,-1
"WI",2011,0.261560678444278,0.891795120596892,52060,55704.2,7701.631836,1,1,1
"WI",2012,0.258860726298785,0.890262519318317,53080,55734,7140.076172,1,1,1
"WI",2013,0.256264779699461,0.888611225093494,53495,55099.85,7105.458496,1,1,1
"WV",1997,0.260526971111745,0.961261889723178,27490,41235,5570.375488,1,-1,-1
"WV",1998,0.257967987600855,0.960545469867136,26700,39249,5678.037598,1,-1,-1
"WV",1999,0.254353821809152,0.960424417940401,29300,42192,6065.442871,1,-1,-1
"WV",2000,0.250939529756433,0.958215759529081,29410,40879.9,6338.943848,1,-1,-1
"WV",2001,0.247762257831196,0.957810823428057,29670,40351.2,6412.534668,-1,-1,-1
"WV",2002,0.245582453664367,0.957351610212394,29360,39048.8,6483.22168,-1,-1,-1
"WV",2003,0.243722462402644,0.956678686416946,32760,42588,6568.328613,-1,-1,-1
"WV",2004,0.243088396080681,0.956030428784247,33370,42379.9,6610.413574,-1,-1,-1
"WV",2005,0.241629185956324,0.955445560870358,36450,44833.5,6666.762207,-1,-1,-1
"WV",2006,0.240542761358315,0.954451855450372,38420,45719.8,6765.057129,-1,-1,-1
"WV",2007,0.239846525616504,0.953682338341552,42090,48824.4,6800.635254,-1,-1,-1
"WV",2008,0.239575397623227,0.952878591106933,37990,42168.9,6834.639648,-1,-1,-1
"WV",2009,0.238593984657223,0.951903776163223,40490,45348.8,7253.320313,-1,-1,-1
"WV",2010,0.236388620884363,0.951417266059014,42780,47058,7977.217285,-1,-1,-1
"WV",2011,0.233983066323834,0.950383585420683,41820,44747.4,7943.066895,-1,-1,-1
"WV",2012,0.23238596952294,0.94975744154686,43550,45727.5,7580.57959,-1,-1,-1
"WV",2013,0.231294979163003,0.94898037341538,41655,42904.65,7324.330566,-1,-1,-1
"WY",1997,0.307289187273088,0.963553042081843,33420,50130,5809.872559,1,1,1
"WY",1998,0.303936330831909,0.962686460725325,35250,51817.5,5918.805664,1,1,1
"WY",1999,0.299855626499654,0.961281467322787,37250,53640,6399.612793,1,1,1
"WY",2000,0.293922718996561,0.958624317216265,39630,55085.7,6683.589844,1,1,1
"WY",2001,0.288850658132807,0.956721526229286,39720,54019.2,7043.739258,1,1,1
"WY",2002,0.283930346368224,0.955843501320955,39760,52880.8,7354.20166,1,1,1
"WY",2003,0.279597102410751,0.955322542521348,42560,55328,7533.256836,-1,1,1
"WY",2004,0.275981819110362,0.954394566161075,45400,57658,7617.155273,-1,1,1
"WY",2005,0.272494588228887,0.953545317869834,44720,55005.6,7832.04834,-1,1,1
"WY",2006,0.270172021573966,0.952250668207482,47040,55977.6,8415.467773,-1,1,1
"WY",2007,0.269888721871985,0.951168121209402,48740,56538.4,9360.825195,-1,1,1
"WY",2008,0.27030471959168,0.950578983706411,53340,59207.4,9480.083984,-1,1,1
"WY",2009,0.270527336737811,0.949256141366185,52470,58766.4,9733.594727,-1,1,1
"WY",2010,0.268255956293059,0.949233551879848,52200,57420,10162.9502,-1,1,1
"WY",2011,0.265764614427313,0.947974524897805,54510,58325.7,10462.70898,1,1,1
"WY",2012,0.263324107894257,0.943292180355888,57510,60385.5,10445.42871,1,1,1
"WY",2013,0.26314758761909,0.941189303960338,61570,63417.1,10247.96387,1,1,1
